Code	Indication	Categories	Regimen	URL
00435a	Maintenance treatment for patients with high risk  multiple myeloma.	oral-anti-cancer-medicines, transplant, myeloma	bortezomib maintenance therapy - 14 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/435-bortezomib-maintenance-therapy-14-day-.pdf
00416a	Treatment of newly diagnosed myeloma in adult patients with high risk features.	oral-anti-cancer-medicines, transplant, myeloma	bortezomib, lenalidomide and dexamethasone (rvd) therapy - 21 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/416.pdf
00416b	Treatment of relapsed or refractory myeloma that has received prior therapy in adult patients with high risk features.	oral-anti-cancer-medicines, transplant, myeloma	bortezomib, lenalidomide and dexamethasone (rvd) therapy - 21 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/416.pdf
00643a	Treatment of Myeloma.	oral-anti-cancer-medicines, transplant, myeloma	bortezomib, lenalidomide and dexamethasone (rvd) therapy - 28 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/643.pdf
00275a	Treatment of adult patients with previously untreated multiple myeloma who are not eligible for high-dose chemotherapy with haematopoietic stem cell transplantation.	oral-anti-cancer-medicines, transplant, myeloma	bortezomib, melphalan and prednisolone	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/lymphoma-myeloma/275-bortezomib-melphalan-and-prednisolone-therapy.pdf
00780a	Treatment of newly diagnosed multiple myeloma patients who are transplant ineligible C.	oral-anti-cancer-medicines, transplant, myeloma	bortezomib, lenalidomide and dexamethasone (rvd-lite) induction	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/780-bortezomib-lenalidomide-and-dexamethasone.pdf
00781a	Treatment of newly diagnosed multiple myeloma patients who are transplant ineligible after completion of RVD-lite induction therapy.	oral-anti-cancer-medicines, transplant, myeloma	bortezomib and lenalidomide (rvd-lite) consolidation	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/781-bortezomib-and-lenalidomide-rvd-lite-consolidation-therapy.pdf
00782a	Indicated as single agent maintenance therapy in patients with newly diagnosed multiple myeloma patients who are transplant ineligible after completion of RVD-lite induction and consolidation therapy.	oral-anti-cancer-medicines, transplant, myeloma	lenalidomide maintenance therapy (rvd-lite)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/782-lenalidomide-maintenance-therapy-rvd-lite-.pdf
00274a	Bortezomib, thalidomide and dexamethasone for induction treatment of adult patients with previously untreated multiple myeloma who are eligible for high-dose chemotherapy with haematopoietic stem cell transplantation.	oral-anti-cancer-medicines, transplant, myeloma	bortezomib, thalidomide and dexamethasone (vtd) induction	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/lymphoma-myeloma/274-bortezomib-thalidomide-and-dexamethasone-vtd-induction-therapy.pdf
00566a	Carfilzomib in combination with dexamethasone for the treatment of adult patients with multiple myeloma who have received at least one prior therapy.	oral-anti-cancer-medicines, transplant, myeloma	carfilzomib and dexamethasone (kd) therapy - 28 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/566-carfilzomib-and-dexamethasone-therapy.pdf
00595a	Carfilzomib in combination with dexamethasone is indicated forthe treatment of adult patients with multiple myeloma whohave received at least one prior therapy.	oral-anti-cancer-medicines, transplant, myeloma	carfilzomib (20/70mg/m2 once weekly) dexamethasone (kd) therapy - 28 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/595-carfilzomib-20-70mg-m2-once-weekly-with-dexamethasone-kd-therapy.pdf
00598a	"Carfilzomib,  lenalidomide and dexamethasone therapy is indicated  for the treatment of adult patients with multiple myeloma who have received at least one prior therapy.
Carfilzomib, lenalidomide and dexamethasone therapy is indicated for the treatment of adult patients with multiple myeloma who have received at least one prior therapy."	oral-anti-cancer-medicines, transplant, myeloma	carfilzomib (56mg/m2 once weekly) lenalidomide and dexamethasone (krd) therapy - 28 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/598-carfilzomib-56mg-m2-once-weekly-lenalidomide-and-dexamethasone-krd-therapy-28-day.pdf
00405a	"Carfilzomib,  lenalidomide and dexamethasone therapy is indicated  for the treatment of adult patients with multiple myeloma who have received at least one prior therapy.
Carfilzomib, lenalidomide and dexamethasone therapy is indicated for the treatment of adult patients with multiple myeloma who have received at least one prior therapy."	oral-anti-cancer-medicines, transplant, myeloma	carfilzomib (27mg/m2 twice weekly), lenalidomide and dexamethasone (krd) therapy - 28 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/lymphoma-myeloma/405-carfilzomib-lenalidomide-and-dexamethasone-krd-therapy-28-day.pdf
00273a	"Treatment of newly diagnosed symptomatic multiple myeloma*.
Treatment of newly diagnosed symptomatic multiple myeloma."	oral-anti-cancer-medicines, transplant, myeloma	cyclophosphamide, bortezomib and dexamethasone (cybord) - 21 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/273.pdf
00273b	"Treatment of relapsed/refractory multiple myeloma*.
Treatment of relapsed/refractory multiple myeloma."	oral-anti-cancer-medicines, transplant, myeloma	cyclophosphamide, bortezomib and dexamethasone (cybord) - 21 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/273.pdf
00299a	Treatment of newly diagnosed symptomatic multiple myeloma.	oral-anti-cancer-medicines, transplant, myeloma	cyclophosphamide, bortezomib and dexamethasone (modified cybord) - weekly	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/lymphoma-myeloma/299-modified-cybord-bortezomib-cyclophosphamide-and-dexamethasone-%E2%80%93-weekly-therapy.pdf
00299b	Treatment of relapsed/refractory multiple myeloma.	oral-anti-cancer-medicines, transplant, myeloma	cyclophosphamide, bortezomib and dexamethasone (modified cybord) - weekly	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/lymphoma-myeloma/299-modified-cybord-bortezomib-cyclophosphamide-and-dexamethasone-%E2%80%93-weekly-therapy.pdf
00426a	As monotherapy for the treatment of adult patients with relapsed and refractory multiple myeloma whose prior therapy included a proteasome inhibitor and an immunomodulatory agent and who have demonstrated disease progression on the last therapy.	oral-anti-cancer-medicines, transplant, myeloma	daratumumab	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/lymphoma-myeloma/daratumumab monotherapy.pdf
00604a	As monotherapy for the treatment of adult patients with relapsed and refractory multiple myeloma, whose prior therapy included a proteasome inhibitor and an immunomodulatory agent and who have demonstrated disease progression on the last therapy.	oral-anti-cancer-medicines, transplant, myeloma	daratumumab s/c	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/604-daratumumab-s-c-monotherapy.pdf
00560a	Daratumumab in combination with bortezomib and dexamethasone in adult patients with multiple myeloma who have received at least one prior therapy.	oral-anti-cancer-medicines, transplant, myeloma	daratumumab (iv), bortezomib and dexamethasone	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/560-daratumumab-iv-bortezomib-and-dexamethasone-therapy1.pdf
00609a	Daratumumab in combination with bortezomib and dexamethasone in adult patients with multiple myeloma who have received at least one prior therapy.	oral-anti-cancer-medicines, transplant, myeloma	daratumumab (sc 1800mg), bortezomib and dexamethasone	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/609-daratumumab-s-c-bortezomib-and-dexamethasone-therapy.pdf
00695a	Daratumumab in combination with bortezomib and dexamethasone in adult patients with mulitple myeloma who have received at least one prior therapy.	oral-anti-cancer-medicines, transplant, myeloma	daratumumab (sc 1800mg), bortezomib (weekly) and dexamethasone	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/695-daratumumab-sc-1800mg-bortezomib-weekly-and-dexamethasone-therapy.pdf
00703a	"Daratumumab in combination with bortezomib, thalidomide and dexamethasone for the treatment of adults with newly diagnosed multiple myeloma who are eligible for autologous stem cell transplant.
As monotherapy for the treatment of adult patients with ROS1-positive, advanced non-small cell lung cancer (NSCLC) not previously treated with ROS1 inhibitors."	oral-anti-cancer-medicines, transplant, myeloma	entrectinib, daratumumab sc, bortezomib, thalidomide and dexamethasone induction	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/703-daratumumab-bortezomib-thalidomide-and-dexamethsone-therapy.pdf
00755a	Daratumumab in combination with bortezomib, thalidomide and dexamethasone for the treatment of adults with newly diagnosed multiple myeloma who are eligible for autologous stem cell transplant.	oral-anti-cancer-medicines, transplant, myeloma	daratumumab sc, bortezomib, thalidomide and dexamethasone consolidation	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/755-daratumumab-sc-bortezomib-twice-weekly-thalidomide-and-dexamethasone-consolidation-therapy.pdf
00752a	Daratumumab in combination with bortezomib, thalidomide and dexamethasone for the treatment of adults with newly diagnosed multiple myeloma who are eligible for autologous stem cell transplant.	oral-anti-cancer-medicines, transplant, myeloma	daratumumab (sc), bortezomib (once weekly), thalidomide and dexamethasone induction	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/752-daratumumab-sc-bortezomib-once-weekly-thalidomide-and-dexamethasone-induction-therapy.pdf
00756a	Daratumumab in combination with bortezomib, thalidomide and dexamethasone for the treatment of adults with newly diagnosed multiple myeloma who are eligible for autologous stem cell transplant.	oral-anti-cancer-medicines, transplant, myeloma	daratumumab (sc), bortezomib (once weekly), thalidomide and dexamethasone consolidation	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/756-daratumumab-sc-bortezomib-once-weekly-thalidomide-and-dexamethasone-consolidation-therapy.pdf
00516a	Ixazomib in combination with lenalidomide and dexamethasone for the treatment of adult patients with multiple myeloma who have received at least one prior therapy.	oral-anti-cancer-medicines, transplant, myeloma	ixazomib, lenalidomide and dexamethasone therapy - 28 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/516-ixazomib-lenalidomide-and-dexamethasone-therapy-28-day.pdf
00218a	Treatment of adult patients with previously untreated multiple myeloma who are not eligible for transplant.	oral-anti-cancer-medicines, transplant, myeloma	lenalidomide 25mg and dexamethasone therapy - 28 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/218-lenalidomide-25mg-and-dexamethasone-therapy-28-day.pdf
00218b	Treatment of multiple myeloma in adult patients who have received at least one prior therapy.	oral-anti-cancer-medicines, transplant, myeloma	lenalidomide 25mg and dexamethasone therapy - 28 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/218-lenalidomide-25mg-and-dexamethasone-therapy-28-day.pdf
00454a	Conditioning Therapy in patients with Multiple Myeloma prior to autologous stem cell transplant.	oral-anti-cancer-medicines, transplant, myeloma	high dose melphalan conditioning therapy for autologous stem cell transplant	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/transplant/454-high-dose-melphalan-conditioning-therapy-for-autologous-stem-cell-transplant.pdf
00454b	Conditioning Therapy in patients with other plasma cell dyscrasia such as AL amyloidosis.	oral-anti-cancer-medicines, transplant, myeloma	high dose melphalan conditioning therapy for autologous stem cell transplant	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/transplant/454-high-dose-melphalan-conditioning-therapy-for-autologous-stem-cell-transplant.pdf
00245a	Treatment in combination with dexamethasone of adult patients with relapsed and refractory multiple myeloma who have received at least two prior treatment regimens, including both lenalidomide and bortezomib, and have demonstrated disease progression on the last therapy.	oral-anti-cancer-medicines, transplant, myeloma	pomalidomide and dexamethasone	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/lymphoma-myeloma/245-pomalidomide-and-dexamethasone.pdf
00601a	Pomalidomide in combination with bortezomib and dexamethasone for the treatment of adult patients with multiple myeloma who have received at least one prior treatment including lenalidomide.	oral-anti-cancer-medicines, transplant, myeloma	pomalidomide, bortezomib and dexamethasone (pvd)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/myeloma/601-pomalidomide-bortezomib-and-dexamethasone-pvd-therapy.pdf
00327a	Treatment of unresectable or metastatic, well-differentiated pancreatic neuroendocrine tumours (pNET) with disease progression in adults.	oral-anti-cancer-medicines, neuroendocrine	sunitinib 37.5mg	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/neuroendocrine/327-sunitinib-37-5mg-therapy.pdf
00379a	Adjuvant treatment of Grade II glioma administered after radiotherapy.	oral-anti-cancer-medicines, neuro-oncology	procarbazine lomustine and vincristine (pcv)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/neuro-oncology/379-pcv-therapy.pdf
00379b	Palliative treatment for recurrent high grade gliomas.	oral-anti-cancer-medicines, neuro-oncology	procarbazine lomustine and vincristine (pcv)	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/neuro-oncology/379-pcv-therapy.pdf
00658a	Adjuvant treatment of Grade II glioma administered after radiotherapy.	oral-anti-cancer-medicines, neuro-oncology	procarbazine, lomustine and vincristine (pcv) therapy - 56 days	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/neuro-oncology/658.pdf
00742a	For the treatment of recurrent malignant glioblastoma.	oral-anti-cancer-medicines, neuro-oncology	lomustine and bevacizumab 5mg/kg	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/neuro-oncology/742-lomustine-and-bevacizumab-5mg-kg-therapy.pdf
00334a	"Adult patients with newly-diagnosed glioblastoma multiforme concomitantly with radiotherapy (RT) followed by adjuvant treatment commencing 4 weeks after completion of chemoradiation .
Adult patients with newly-diagnosed glioblastoma multiforme concomitantly with radiotherapy (RT) followed by adjuvant treatment commencing 4 weeks after completion of chemoradiation."	oral-anti-cancer-medicines, neuro-oncology	temozolomide with radiotherapy (rt) and adjuvant therapy	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/neuro-oncology/334-temozolomide-with-radiotherapy-rt-and-adjuvant-therapy.pdf
00461a	"Adult patients greater than 65 years with newly-diagnosed glioblastoma multiforme not suitable for the standard radiotherapy regimen in combination with temozolomide ii.
Adult patients greater than 65 years with newly-diagnosed glioblastoma multiforme not suitable for the standard radiotherapy regimen in combination with temozolomide."	oral-anti-cancer-medicines, neuro-oncology	temozolomide with radiotherapy (rt) and adjuvant therapy-patients greater than 65 years	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/neuro-oncology/461temozolomide-with-radiotherapy-rt-and-adjuvant-therapy-patients-greater-than-65-years.pdf
00342a	"Adult patients with Grade III or IV malignant glioma, such as glioblastoma multiforme or anaplastic astrocytoma, showing recurrence or progression after standard therapy.
Adult patients with Grade III or IV malignant glioma, such as glioblastoma multiforme or anaplastic astrocytoma,showing recurrence or progression after standard therapy."	oral-anti-cancer-medicines, neuro-oncology	temozolomide recurrent	https://www.hse.ie/eng/services/list/5/cancer/profinfo/chemoprotocols/neuro-oncology/342-temozolomide-recurrent-therapy.pdf
